GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,ch,dt,ebit,fincf,ivncf,ni,oancf,tfva,costat
146081,20151231,2015,INDL,C,D,STD,USD,,,,,,,,,,A
146081,20161231,2016,INDL,C,D,STD,USD,,,,,,,,,,A
146081,20171231,2017,INDL,C,D,STD,USD,,,,,,,,,,A
146082,20110531,2010,INDL,C,D,STD,USD,,,,,,,,,,I
146082,20120531,2011,INDL,C,D,STD,USD,,,,,,,,,,I
146083,20110531,2010,INDL,C,D,STD,USD,,,,,,,,,,I
146083,20120531,2011,INDL,C,D,STD,USD,,,,,,,,,,I
146114,20101231,2010,INDL,C,D,STD,USD,1145.2770,44.9700,546.882,57.4560,26.5720,0.0000,-13.0720,-35.7890,1009.7050,I
146114,20111231,2011,INDL,C,D,STD,USD,890.5380,58.5630,430.219,57.5810,-174.6830,0.0000,-93.1150,188.2760,741.1660,I
146114,20121231,2012,INDL,C,D,STD,USD,630.7760,73.5880,248.053,40.4780,-267.7300,0.0000,4.9980,282.7550,477.7240,I
146114,20131231,2013,INDL,C,D,STD,USD,513.9930,91.5980,175.172,38.9970,-97.3810,0.0000,1.1760,115.3910,368.8730,I
146114,20141231,2014,INDL,C,D,STD,USD,183.7970,105.8260,0,10.4820,-265.8150,0.0000,-20.8430,280.0430,75.3320,I
146119,20101231,2010,INDL,C,D,STD,USD,618.3620,2.0030,482.819,0.6350,-10.5970,4.4700,-8.0370,7.6680,,A
146119,20111231,2011,INDL,C,D,STD,USD,496.7670,0.4730,384.022,2.9710,-65.6690,45.8060,3.9990,18.3330,,A
146119,20121231,2012,INDL,C,D,STD,USD,417.3780,0.4920,312.662,6.3250,-50.4680,41.3530,1.4140,9.1340,,A
146119,20131231,2013,INDL,C,D,STD,USD,398.6550,2.5870,332.416,-4.2160,-7.9750,7.8700,-13.7690,-1.5240,,A
146137,20101231,2010,INDL,C,D,STD,USD,750.2870,99.2670,345.306,1.3270,111.2750,-56.3140,56.5310,17.0190,2.0050,I
146137,20111231,2011,INDL,C,D,STD,USD,924.9910,106.0360,467.378,-67.6140,212.5230,-166.4110,-130.9950,-39.3430,1.2470,I
146137,20121231,2012,INDL,C,D,STD,USD,1442.4720,59.1850,859.506,19.8010,399.0860,-484.5500,-126.2260,38.6130,0.0000,I
146137,20131231,2013,INDL,C,D,STD,USD,1524.8420,34.7420,1037.545,60.4820,139.8770,-221.7680,-95.4790,57.4480,0.0000,I
146137,20141231,2014,INDL,C,D,STD,USD,734.5760,81.8500,432.181,-438.2500,154.4800,-175.2590,-840.2550,67.8870,,I
146140,20101231,2010,INDL,C,D,STD,USD,4373.4800,56.7180,1402.525,198.9860,-148.8420,-80.1940,120.3790,275.7500,0.0000,A
146140,20111231,2011,INDL,C,D,STD,USD,4447.8340,139.6900,1472.525,152.7650,-221.1030,33.7320,225.0410,270.3430,0.0000,A
146140,20121231,2012,INDL,C,D,STD,USD,4254.8750,12.9570,1416.525,141.5340,-284.1820,-65.8030,93.2040,223.2520,161.7030,A
146140,20131231,2013,INDL,C,D,STD,USD,4666.0880,6.9730,2002.205,134.1600,274.7690,-495.8320,98.7280,215.0790,62.6880,A
146140,20141231,2014,INDL,C,D,STD,USD,4795.5010,12.3060,2277.589,107.5330,56.3960,-266.9460,43.3480,215.8830,46.1260,A
146140,20151231,2015,INDL,C,D,STD,USD,4434.5350,5.4410,2029.51,78.9610,-529.2410,305.0420,172.9900,217.3340,82.3540,A
146140,20161231,2016,INDL,C,D,STD,USD,4368.1680,6.9920,2020.475,71.1330,-114.3840,-119.8740,99.7320,235.8090,34.6980,A
146156,20101231,2010,INDL,C,D,STD,USD,6330.3740,401.3060,2398.985,87.2350,196.1180,-553.7210,-1017.3100,275.4240,11.9480,I
146156,20111231,2011,INDL,C,D,STD,USD,6672.7010,299.1730,3347.255,163.0390,540.0800,-898.1960,-133.5420,271.2530,3.3400,I
146156,20121231,2012,INDL,C,D,STD,USD,7067.9280,328.3460,3708.508,156.3990,285.7450,-574.1910,-78.1820,319.6830,0.9040,I
146156,20131231,2013,INDL,C,D,STD,USD,7060.8140,361.9080,3843.162,199.1880,48.9910,-258.3350,-71.2540,244.7770,0.8580,I
146156,20141231,2014,INDL,C,D,STD,USD,6678.9560,378.4610,3725.061,180.0220,-118.1550,-57.2030,-37.7400,231.5230,0.2590,I
146156,20151231,2015,INDL,C,D,STD,USD,5957.1710,502.2000,2872.397,144.1770,-632.9830,537.5190,206.3760,207.2820,0.1640,I
146156,20161231,2016,INDL,C,D,STD,USD,5648.2790,567.2150,2865.426,136.9510,-109.8190,2.6280,-137.6190,179.2900,0.0760,I
146171,20101231,2010,INDL,C,D,STD,USD,1590.4770,84.8290,200,216.7400,209.3550,-382.1610,125.0960,171.4450,,A
146171,20111231,2011,INDL,C,D,STD,USD,1760.2060,114.4830,200,228.3540,-26.2260,-165.4750,133.3060,221.3550,,A
146171,20121231,2012,INDL,C,D,STD,USD,1841.9090,134.8960,200,171.9880,-29.8360,-76.0090,95.0190,126.2580,,A
146171,20131231,2013,INDL,C,D,STD,USD,1723.4020,269.0010,200,140.7700,-29.3880,-24.7860,-6.1490,188.2790,,A
146171,20141231,2014,INDL,C,D,STD,USD,1487.4020,23.7810,0,95.7160,-236.2570,-135.8880,47.2940,126.9250,,A
146171,20151231,2015,INDL,C,D,STD,USD,1506.4240,41.3140,0,85.8860,-23.6020,-112.7480,51.1270,153.8830,,A
146171,20161231,2016,INDL,C,D,STD,USD,1598.4640,64.9360,0,92.4630,-0.0100,-72.1320,56.3910,95.7640,,A
146217,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20141031,2014,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20151031,2015,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20161031,2016,INDL,C,D,STD,USD,,,,,,,,,,A
146217,20171031,2017,INDL,C,D,STD,USD,,,,,,,,,,A
146271,20100831,2010,INDL,C,D,STD,USD,,,,,,,,,,I
146271,20110831,2011,INDL,C,D,STD,USD,,,,,,,,,,I
146271,20120831,2012,INDL,C,D,STD,USD,,,,,,,,,,I
146271,20130831,2013,INDL,C,D,STD,USD,,,,,,,,,,I
146352,20101231,2010,INDL,C,D,STD,USD,21412.4300,1361.0170,5754.871,497.5210,411.7500,-1251.5630,117.8800,1076.3430,,A
146352,20111231,2011,INDL,C,D,STD,USD,24966.1030,1682.7880,6376.491,499.3430,1404.9240,-1543.4860,37.8100,395.5820,,A
146352,20121231,2012,INDL,C,D,STD,USD,28092.1470,1454.8070,7635.134,-878.9420,3279.0730,-3716.3270,-1321.6090,180.1500,1.4420,A
146352,20131231,2013,INDL,C,D,STD,USD,32956.2180,1880.1220,9452.24,-371.3900,290.4680,-1269.6480,161.0990,1363.0240,0.0040,A
146352,20141231,2014,INDL,C,D,STD,USD,31046.6380,2622.0220,8962.283,-966.4490,-639.9670,-793.1770,-2613.6870,2219.8130,766.6090,A
146352,20151231,2015,INDL,C,D,STD,USD,29218.1370,3203.7320,10302.189,-271.6070,-897.5620,455.7960,31.8500,1116.3440,44.2770,A
146352,20161231,2016,INDL,C,D,STD,USD,27376.7750,3429.0730,8994.625,716.4500,-527.3200,-719.7450,57.9710,1659.0340,219.4710,A
146354,20101231,2010,INDL,C,D,STD,USD,538.5110,24.0780,,8.9850,-39.1020,28.7730,0.7050,7.7360,137.9270,I
146354,20111231,2011,INDL,C,D,STD,USD,506.4830,45.8370,,6.9180,-29.2250,44.3330,-5.9580,6.6510,124.3590,I
146500,20101231,2010,INDL,C,D,STD,USD,379.7940,20.7700,45.729,25.7680,-54.5380,-37.1890,23.4920,107.4800,24.8650,A
146500,20111231,2011,INDL,C,D,STD,USD,583.4770,28.3740,115.023,21.3480,90.6480,-127.3020,64.2010,44.2580,57.0870,A
146500,20121231,2012,INDL,C,D,STD,USD,592.5690,24.6380,63.585,21.4080,-51.2080,-1.7990,23.5410,49.2710,45.6490,A
146500,20131231,2013,INDL,C,D,STD,USD,590.1830,23.6280,37.62,10.2670,1.5010,-31.2880,-2.3400,28.7770,45.9200,A
146500,20141231,2014,INDL,C,D,STD,USD,534.9730,20.9880,51.159,-4.7750,-2.0260,-28.4700,-85.4060,27.8560,47.9030,A
146500,20151231,2015,INDL,C,D,STD,USD,531.7700,14.6720,62.203,0.7030,8.6120,-53.3170,-43.0830,38.3890,55.5190,A
146500,20161231,2016,INDL,C,D,STD,USD,509.7340,16.6080,60.397,-15.4880,-51.6460,77.0240,-21.8130,-23.4420,58.3720,A
146538,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20141031,2014,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20151031,2015,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20161031,2016,INDL,C,D,STD,USD,,,,,,,,,,A
146538,20171031,2017,INDL,C,D,STD,USD,,,,,,,,,,A
146607,20101231,2010,INDL,C,D,STD,USD,1239.4890,9.2470,,9.2560,36.5130,-71.9760,3.0060,18.3550,644.1390,A
146607,20111231,2011,INDL,C,D,STD,USD,1263.2640,10.9530,,13.7900,8.0100,-13.3060,5.8740,14.7900,617.5370,A
146607,20121231,2012,INDL,C,D,STD,USD,1301.4620,9.8470,,16.3960,25.7720,-46.4260,6.2540,11.3100,621.5070,A
146607,20131231,2013,INDL,C,D,STD,USD,1276.8410,14.1120,,19.1810,-21.2020,14.9810,6.7560,14.2020,244.9590,A
146607,20141231,2014,INDL,C,D,STD,USD,1320.0960,10.2940,,14.9790,32.1680,-45.4720,6.1620,12.3470,215.7590,A
146607,20151231,2015,INDL,C,D,STD,USD,1339.9300,9.8910,,16.6080,13.7490,-30.9070,5.7150,12.0760,182.5900,A
146607,20161231,2016,INDL,C,D,STD,USD,2076.0180,23.2970,,20.8620,21.5440,33.8630,4.8340,1.1240,300.1150,A
146616,20101231,2010,INDL,C,D,STD,USD,25.1040,24.5780,0,-27.4370,22.9960,0.0000,-25.9660,-22.2850,23.9160,A
146616,20111231,2011,INDL,C,D,STD,USD,39.8330,39.6350,0,-32.3320,42.4820,-0.0250,-32.3540,-27.4000,38.9760,A
146616,20121231,2012,INDL,C,D,STD,USD,99.1660,93.0320,31.68,-36.2720,89.5680,-0.1510,-38.0480,-36.0200,,A
146616,20131231,2013,INDL,C,D,STD,USD,63.0770,54.8770,35.065,-41.4960,-0.9700,-0.1270,-46.0110,-37.0580,,A
146616,20141231,2014,INDL,C,D,STD,USD,34.6300,24.2480,33.887,-27.6190,-3.0790,-0.1740,-31.3830,-27.3760,,A
146616,20151231,2015,INDL,C,D,STD,USD,51.9370,40.4350,27.528,-3.4430,13.0740,-0.0170,-6.4080,3.1300,,A
146616,20161231,2016,INDL,C,D,STD,USD,68.7530,51.5360,14.664,10.1790,-7.0960,-0.1940,8.1400,18.3910,,A
146648,20101231,2010,INDL,C,D,STD,USD,111.8050,12.5190,0,-11.0990,0.5260,-2.7770,-10.5180,-8.0590,94.7990,A
146648,20111231,2011,INDL,C,D,STD,USD,111.3530,14.0200,0,-10.4320,1.3820,5.2870,-10.0610,-5.1680,89.5600,A
146648,20121231,2012,INDL,C,D,STD,USD,112.7940,23.5460,0,-6.3000,1.6730,10.1530,-6.5480,-2.3000,83.4640,A
146648,20131231,2013,INDL,C,D,STD,USD,108.6690,16.2420,0.493,-5.2560,-4.9690,-5.8480,-4.7470,3.5130,79.2570,A
146648,20141231,2014,INDL,C,D,STD,USD,108.9130,9.8030,0.402,-9.9690,3.4580,-5.6110,-10.6120,-4.2860,73.3850,A
146648,20151231,2015,INDL,C,D,STD,USD,77.5180,10.8680,0.505,-4.5210,-30.2220,32.6460,-4.4400,-1.3590,38.5770,A
146648,20161231,2016,INDL,C,D,STD,USD,91.8540,13.7750,0.993,4.0170,4.3070,-3.3920,2.5770,1.9920,47.4020,A
146659,20101231,2010,INDL,C,D,STD,USD,55.4760,26.6560,0,3.1520,-6.2680,12.6600,21.0300,8.2910,,A
146659,20111231,2011,INDL,C,D,STD,USD,48.6580,9.9300,0,-4.8500,-0.1620,-11.9310,-4.3350,-4.6330,,A
146659,20121231,2012,INDL,C,D,STD,USD,20.1410,5.6270,0,-56.7570,21.3580,-23.0420,-56.7570,-2.6210,,A
146659,20131231,2013,INDL,C,D,STD,USD,13.4120,7.5790,0,-3.2630,0.0000,2.0550,-3.1730,-0.1030,,A
146659,20141231,2014,INDL,C,D,STD,USD,18.6140,4.0520,0,-3.9580,0.0000,-1.7790,-4.3530,-1.7480,,A
146659,20151231,2015,INDL,C,D,STD,USD,5.5600,2.1240,0,-3.7350,-0.0380,-0.0530,-3.8300,-1.8380,,A
146659,20161231,2016,INDL,C,D,STD,USD,2.9450,0.4810,0,-2.3870,-0.1360,-0.2090,-2.6420,-1.2970,,A
146885,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20141031,2014,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20151031,2015,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20161031,2016,INDL,C,D,STD,USD,,,,,,,,,,A
146885,20171031,2017,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20141031,2014,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20151031,2015,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20161031,2016,INDL,C,D,STD,USD,,,,,,,,,,A
146886,20171031,2017,INDL,C,D,STD,USD,,,,,,,,,,A
146887,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,I
146887,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,I
146887,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,I
146887,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,I
146887,20141031,2014,INDL,C,D,STD,USD,,,,,,,,,,I
147101,20100930,2010,INDL,C,D,STD,USD,16.7260,0.0290,3.178,-2.8560,0.8210,-0.2500,-2.0240,-0.5700,,A
147101,20110930,2011,INDL,C,D,STD,USD,12.6290,0.0250,2.475,-0.9720,-0.0370,-0.1390,-3.9120,0.1720,,A
147175,20101231,2010,INDL,C,D,STD,USD,3296.0000,2063.0000,1769,1725.0000,-372.0000,-40.0000,1029.0000,1091.0000,2082.0000,I
147175,20111231,2011,INDL,C,D,STD,USD,3008.0000,1634.0000,2595,1892.0000,-1556.0000,-56.0000,1116.0000,1183.0000,1729.0000,I
147175,20121231,2012,INDL,C,D,STD,USD,3396.0000,1720.0000,3111,1884.0000,-875.0000,-209.0000,1099.0000,1170.0000,1831.0000,I
147175,20131231,2013,INDL,C,D,STD,USD,3536.0000,1454.0000,3560,2058.0000,-1100.0000,-358.0000,1180.0000,1192.0000,1764.0000,I
147175,20141231,2014,INDL,C,D,STD,USD,3508.0000,1308.0000,3561,2126.0000,-1192.0000,-282.0000,1187.0000,1329.0000,1860.0000,I
147183,20111231,2011,INDL,C,D,STD,USD,26.9740,6.9550,1.437,-15.5550,-0.7820,-5.9980,-11.6060,-11.6480,2.2110,A
147183,20121231,2012,INDL,C,D,STD,USD,47.8650,5.9730,13.732,-30.3190,32.3260,-10.8940,-30.7620,-22.4140,0.0000,A
147183,20131231,2013,INDL,C,D,STD,USD,44.0000,2.4090,7.908,-19.9180,13.3910,-6.6760,-21.3470,-10.2790,0.0000,A
147183,20141231,2014,INDL,C,D,STD,USD,46.4560,5.3100,11.598,-8.6480,8.5940,-3.2740,-9.6390,-2.4210,0.0000,A
147183,20151231,2015,INDL,C,D,STD,USD,43.2130,1.6630,13.297,-12.4250,4.4680,-5.1170,-10.4540,-2.9970,0.0000,A
147183,20161231,2016,INDL,C,D,STD,USD,33.8430,0.1840,9.471,-10.2130,-1.4420,2.5610,-12.9650,-2.5980,0.1250,A
147204,20101231,2010,INDL,C,D,STD,USD,376.1030,56.2830,182.925,15.8090,-18.8740,-52.2270,0.6690,71.4770,,A
147204,20111231,2011,INDL,C,D,STD,USD,597.6510,238.2070,386.308,36.5060,152.6360,-45.8120,7.5420,75.8140,,A
147204,20121231,2012,INDL,C,D,STD,USD,606.5310,247.2850,395.432,30.9680,-27.2040,-44.1960,-4.2510,79.9430,,A
147204,20131231,2013,INDL,C,D,STD,USD,755.1010,304.8660,496.081,46.1540,24.5840,-48.9810,56.6890,81.8510,,A
147204,20141231,2014,INDL,C,D,STD,USD,761.7750,287.7900,610.768,42.9500,-26.6270,-59.9420,0.7970,73.0460,,A
147204,20151231,2015,INDL,C,D,STD,USD,662.8160,203.5910,593.354,46.0940,-128.8470,-35.4710,4.8960,83.8090,,A
147204,20161231,2016,INDL,C,D,STD,USD,737.8920,274.3190,704.403,59.9900,8.3410,-45.2340,14.9290,107.9670,,A
147208,20101231,2010,INDL,C,D,STD,USD,4188.0000,2.0000,1229,274.0000,85.0000,-426.0000,346.0000,341.0000,,I
147208,20111231,2011,INDL,C,D,STD,USD,5477.0000,5.0000,1698,465.0000,182.0000,-609.0000,313.0000,430.0000,,I
147208,20121231,2012,INDL,C,D,STD,USD,10361.0000,3.0000,1732,607.0000,-330.0000,-363.0000,520.0000,691.0000,,I
147208,20131231,2013,INDL,C,D,STD,USD,11897.0000,39.0000,2503,560.0000,244.0000,-957.0000,463.0000,749.0000,,I
147208,20141231,2014,INDL,C,D,STD,USD,13644.0000,101.0000,4260,367.0000,2362.0000,-2866.0000,291.0000,566.0000,,I
147208,20151231,2015,INDL,C,D,STD,USD,15489.0000,37.0000,5591,530.0000,2192.0000,-2854.0000,393.0000,598.0000,,I
147208,20161231,2016,INDL,C,D,STD,USD,18849.0000,41.0000,7313,815.0000,2154.0000,-3038.0000,705.0000,888.0000,,I
147242,20110131,2010,INDL,C,D,STD,USD,1376.1270,169.9060,583.234,74.4050,-6.9370,-77.8330,25.5810,70.5200,24.5930,A
147242,20120131,2011,INDL,C,D,STD,USD,1502.8680,150.6620,598.134,90.9780,2.0780,-126.8480,36.9930,106.4980,45.4720,A
147242,20130131,2012,INDL,C,D,STD,USD,1564.2690,209.9730,576.689,109.4530,-29.3060,-35.6960,54.0020,123.3850,64.9390,A
147242,20140131,2013,INDL,C,D,STD,USD,1772.9070,378.6180,642.385,120.3390,54.5340,-64.1960,53.7570,178.2840,75.8860,A
147242,20150131,2014,INDL,C,D,STD,USD,2350.9960,285.0720,736.802,102.5510,395.7130,-676.8350,30.9310,193.7250,17.7870,A
147242,20160131,2015,INDL,C,D,STD,USD,2355.7350,352.1050,738.087,96.3860,-10.2040,-75.6000,17.6380,156.9030,70.2120,A
147242,20170131,2016,INDL,C,D,STD,USD,2362.7840,307.3630,748.871,46.9650,-56.9190,-156.0280,-29.3800,172.4150,3.2500,A
147303,20101231,2010,INDL,C,D,STD,USD,3687.1110,33.5240,3727.079,627.2620,-158.8540,75.2320,621.6620,48.8460,1867.6510,A
147303,20111231,2011,INDL,C,D,STD,USD,3651.7990,157.3560,3059.953,346.9060,292.9360,-226.1350,259.4470,57.0310,1777.6690,A
147303,20121231,2012,INDL,C,D,STD,USD,3945.3120,231.8980,1852.326,538.9400,1054.3620,-1077.1540,434.1100,97.3340,1936.7760,A
147303,20131231,2013,INDL,C,D,STD,USD,4852.5630,105.9440,2643.6,212.7830,2694.5910,-2926.7310,151.4130,106.1860,1027.9250,A
147303,20141231,2014,INDL,C,D,STD,USD,1762.2890,73.7270,874.047,149.7230,-392.3180,319.8560,33.2460,40.3800,639.4430,A
147303,20151231,2015,INDL,C,D,STD,USD,1467.9820,45.6510,552.384,77.9520,-218.6850,193.1150,21.8470,-2.6410,165.1240,A
147303,20161231,2016,INDL,C,D,STD,USD,1171.9580,140.1400,166.501,-31.7470,243.7510,-152.6400,77.0790,3.3780,630.1100,A
147305,20101231,2010,INDL,C,D,STD,USD,6593.0000,465.0000,3033,352.0000,-258.0000,-696.0000,97.0000,523.0000,635.0000,A
147305,20111231,2011,INDL,C,D,STD,USD,7071.0000,673.0000,3048,322.0000,96.0000,-502.0000,86.0000,614.0000,817.0000,A
147305,20121231,2012,INDL,C,D,STD,USD,7070.0000,182.0000,2851,358.0000,-322.0000,-867.0000,128.0000,698.0000,363.0000,A
147305,20131231,2013,INDL,C,D,STD,USD,7350.0000,225.0000,2585,428.0000,-239.0000,-476.0000,168.0000,758.0000,245.0000,A
147305,20141231,2014,INDL,C,D,STD,USD,7839.0000,341.0000,2233,511.0000,-417.0000,-379.0000,401.0000,912.0000,278.0000,A
147305,20151231,2015,INDL,C,D,STD,USD,8660.0000,318.0000,1843,1200.6000,-487.0000,-1134.0000,677.0000,1598.0000,402.0000,A
147305,20161231,2016,INDL,C,D,STD,USD,9487.0000,433.0000,1384,1312.0000,-472.0000,-1045.0000,759.0000,1632.0000,648.0000,A
147307,20101231,2010,INDL,C,D,STD,USD,128.5560,6.8380,0,10.7990,-17.7410,-4.7160,8.1160,21.6390,78.0050,I
147307,20111231,2011,INDL,C,D,STD,USD,114.1000,19.5190,0,4.2550,-11.4610,30.7970,2.9560,-6.6550,54.4460,I
147307,20121231,2012,INDL,C,D,STD,USD,97.8950,6.1500,0,2.0340,-16.4150,0.8270,1.7440,2.2190,34.9470,I
147307,20131231,2013,INDL,C,D,STD,USD,88.3590,9.4730,0,-0.3390,-3.6580,-7.7740,-7.0770,14.7550,37.6340,I
147307,20141231,2014,INDL,C,D,STD,USD,66.4850,2.0020,0,-4.2210,-0.3120,-10.0350,-17.5420,2.8760,59.5160,I
147312,20101231,2010,INDL,C,D,STD,USD,1106.8880,22.0650,,8.6100,-62.2200,118.3910,14.3260,-2.3910,1.0980,A
147312,20111231,2011,INDL,C,D,STD,USD,1216.9080,8.6920,,15.7870,-29.8940,11.6190,6.0510,14.2350,1.0450,A
147312,20121231,2012,INDL,C,D,STD,USD,1171.3580,6.2420,,15.1220,-41.7250,-52.6690,-2.0620,12.4400,1.2400,A
147312,20131231,2013,INDL,C,D,STD,USD,1207.9590,10.8470,,22.0980,26.6920,-47.0330,9.4160,16.0380,1.1040,A
147312,20141231,2014,INDL,C,D,STD,USD,1301.9000,11.2020,,19.6190,86.8990,-89.1160,7.5900,4.4960,9.7680,A
147312,20151231,2015,INDL,C,D,STD,USD,1618.4060,11.8080,,21.2060,310.8300,-218.0070,7.0300,7.6890,9.6230,A
147312,20161231,2016,INDL,C,D,STD,USD,1708.2080,12.1210,,25.2890,84.9430,-159.7810,8.0030,7.2410,94.7650,A
147340,20101231,2010,INDL,C,D,STD,USD,20.5470,11.0870,0,1.2810,0.3290,1.0210,0.8810,2.7110,,A
147340,20111231,2011,INDL,C,D,STD,USD,38.3780,8.8610,7,0.7910,7.3390,-12.3910,0.6350,2.8260,,A
147340,20121231,2012,INDL,C,D,STD,USD,33.5880,8.0790,5.724,0.5270,-2.5230,-2.1030,-1.8000,3.8440,,A
147340,20131231,2013,INDL,C,D,STD,USD,33.0920,9.4550,4.386,3.7730,-1.5550,-1.6000,3.8400,4.5310,,A
147340,20141231,2014,INDL,C,D,STD,USD,38.3870,11.3580,0,4.6150,-3.3980,-3.1620,3.0260,8.4630,,A
147340,20151231,2015,INDL,C,D,STD,USD,44.2130,15.8850,0,6.4170,-0.3750,-2.1880,4.5980,7.0900,,A
147340,20161231,2016,INDL,C,D,STD,USD,50.1800,8.8950,0,5.8180,-0.1760,-13.8800,3.9510,7.0660,,A
147349,20101231,2010,INDL,C,D,STD,USD,13.2160,13.0500,0,-5.0770,13.8790,2.2420,-3.8180,-3.3790,,A
147349,20111231,2011,INDL,C,D,STD,USD,8.3880,7.2170,0,-8.5810,0.0730,-1.5120,-8.5690,-4.3940,,A
147349,20121231,2012,INDL,C,D,STD,USD,14.7150,13.0010,0,-9.0250,12.3720,-0.9420,-9.0180,-5.6460,,A
147349,20131231,2013,INDL,C,D,STD,USD,55.2920,39.3700,0,-15.2000,44.9220,-16.5940,-15.1810,-1.9590,,A
147349,20141231,2014,INDL,C,D,STD,USD,34.9120,23.6630,0,-23.4150,0.0420,-1.3130,-25.6740,-14.4340,,A
147349,20151231,2015,INDL,C,D,STD,USD,26.5480,7.6180,0.45,-25.5430,15.4070,-14.8080,-37.0230,-16.6440,0.0000,A
147349,20161231,2016,INDL,C,D,STD,USD,10.3800,1.5580,0.809,-27.4060,13.0170,-0.2920,-29.4360,-18.7850,0.0000,A
147398,20101231,2010,INDL,C,D,STD,USD,2702.2600,276.6370,1562.467,63.7240,137.2440,-240.1150,19.7680,83.3270,3.8760,A
147398,20111231,2011,INDL,C,D,STD,USD,2535.3370,175.7080,1515.663,-2.8060,-77.3290,-69.1870,-89.4960,45.5870,4.2890,A
147398,20121231,2012,INDL,C,D,STD,USD,2450.8840,144.2970,1442.427,16.7660,-49.2880,-42.9850,-49.2630,60.8620,1.7690,A
147398,20131231,2013,INDL,C,D,STD,USD,2483.8990,162.2370,1380.298,33.4760,44.4540,-144.4370,-37.4620,117.9230,0.1770,A
147398,20141231,2014,INDL,C,D,STD,USD,2699.0970,202.1070,1418.336,75.6040,187.2060,-254.3070,33.5270,106.9710,2.4430,A
147398,20151231,2015,INDL,C,D,STD,USD,2900.6970,289.6760,1400.094,186.0020,27.9140,-174.7540,158.2170,234.4090,0.1540,A
147398,20161231,2016,INDL,C,D,STD,USD,3277.5750,187.7770,1753.855,89.8100,303.8220,-576.0750,55.7830,170.3540,7.4880,A
147432,20101231,2010,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20111231,2011,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20121231,2012,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20131231,2013,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20141231,2014,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20151231,2015,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20161231,2016,INDL,C,D,STD,USD,,,,,,,,,,A
147432,20171231,2017,INDL,C,D,STD,USD,,,,,,,,,,A
147449,20101231,2010,INDL,C,D,STD,USD,10073.0000,2525.0000,62,2627.0000,-1150.0000,-1705.0000,2210.0000,2375.0000,1287.0000,I
147453,20101231,2010,INDL,C,D,STD,USD,1498.7980,100.0840,726.076,73.8920,-87.3530,-13.5390,12.7700,109.4020,1.8990,I
147453,20111231,2011,INDL,C,D,STD,USD,1475.4160,66.3170,786.334,32.9000,-67.1450,-8.4620,-31.4780,41.8400,1.0490,I
147458,20101031,2010,INDL,C,D,STD,USD,,,,,,,,,,I
147458,20111031,2011,INDL,C,D,STD,USD,,,,,,,,,,I
147458,20121031,2012,INDL,C,D,STD,USD,,,,,,,,,,I
147458,20131031,2013,INDL,C,D,STD,USD,,,,,,,,,,I
147579,20101231,2010,INDL,C,D,STD,USD,982.0670,194.4990,236.206,277.5470,-100.0450,-116.0810,160.8530,276.4010,160.8020,A
147579,20111231,2011,INDL,C,D,STD,USD,3069.1960,508.0530,434.119,385.0680,261.6560,-265.8140,226.1260,317.7120,413.3660,A
