"","Company code","Report date","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"33132",175983,20111231,2011,-1.197,-0.107,0.0389836581142141,14.4007352941176
"33133",175995,20101231,2010,166.068,133.15,0.348678393951404,NA
"33134",176017,20101231,2010,-11.377,-9.062,0,0
"33135",176017,20111231,2011,-13.746,6.68,0,0
"33136",176017,20121231,2012,-14.735,16.748,0.006122522914176,Inf
"33137",176017,20131231,2013,-30.743,6.415,0.00514800514800515,Inf
"33138",176017,20141231,2014,-22.082,-5.821,0.00637231004944634,Inf
"33139",176017,20151231,2015,-16.422,-3.1,0.00756098531577062,Inf
"33140",176017,20161231,2016,-15.337,-8.274,0,NA
"33141",176021,20101231,2010,-5.762,6.388,0,0
"33142",176021,20111231,2011,8.809,73.824,0,0
"33143",176021,20121231,2012,-6.738,-66.656,0,0
"33144",176021,20131231,2013,-6.457,-7.213,0,0
"33145",176021,20141231,2014,-2.497,-23.633,0,0
"33146",176021,20151231,2015,-19.842,-3.71,0,0
"33147",176021,20161231,2016,-7.994,7.856,0,0
"33148",176022,20101231,2010,51.698,66.729,0.0947915230083207,0.45431989960628
"33149",176022,20111231,2011,23.019,-25.119,0.108718072500658,0.793026636966294
"33150",176022,20121231,2012,23.524,-2.236,0.111256048065505,1.46942883895131
"33151",176022,20131231,2013,31.135,37.686,0.0989419593699631,1.64451871303148
"33152",176022,20141231,2014,36.741,101.14,0.265534846423531,2.24283365501465
"33153",176022,20151231,2015,62.87,32.446,0.242431908255333,76.1360216671682
"33154",176022,20161231,2016,51.776,-41.411,0.255737745474487,24809.4
"33155",176035,20101231,2010,-15.115,4.268,0.053129014498073,0.120893652561247
"33156",176035,20111231,2011,-5.599,-3.675,0.101389363752215,0.539708802117803
"33157",176035,20121231,2012,-13.981,-2.78,0.155958387284011,1.26879767526335
"33158",176035,20131231,2013,-10.766,-1.054,0.288486562942008,1.70649263721553
"33159",176035,20141231,2014,-15.381,4.339,0.359376924024135,NA
"33160",176035,20151231,2015,-20.527,8.644,0.555906916403146,NA
"33161",176035,20161231,2016,-11.231,-10.208,0.721254006410256,NA
"33162",176068,20101231,2010,-0.099,1.512,0.00108643987234332,NA
"33163",176068,20111231,2011,-0.046,-1.721,0.000856442514987744,0.0113502935420744
"33164",176068,20121231,2012,5.291,1.47,0.224392809852896,3.73972188633615
"33165",176068,20131231,2013,-2.319,-1.583,0.205563930382349,Inf
"33166",176070,20101231,2010,67.52,4.60499999999999,0.843750957155394,13.2359564645177
"33167",176070,20111231,2011,62.314,3.14100000000001,0.738867903422878,13.467124093315
"33168",176092,20101231,2010,207.573,221.173,0.683932068045281,9.62604068169324
"33169",176092,20111231,2011,172.224,0.470000000000027,0.670993843405179,9.12855363160536
"33170",176092,20121231,2012,163.655,111.154,0.676286716251324,7.16271782206934
"33171",176092,20131231,2013,292.41,-224.75,0.659908893539944,10.37797309035
"33172",176092,20141231,2014,810.447,1198.941,0.693052377415747,12.841776418609
"33173",176092,20151231,2015,1178.73,915.844,0.678747503756107,10.0776861940686
"33174",176092,20161231,2016,1046.63,-367.046,0.665946596016146,745.341086938984
"33175",176093,20101231,2010,NA,NA,NA,NA
"33176",176093,20111231,2011,NA,NA,NA,NA
"33177",176093,20121231,2012,NA,NA,NA,NA
"33178",176093,20131231,2013,NA,NA,NA,NA
"33179",176093,20141231,2014,NA,NA,NA,NA
"33180",176093,20151231,2015,NA,NA,NA,NA
"33181",176093,20161231,2016,NA,NA,NA,NA
"33182",176093,20171231,2017,NA,NA,NA,NA
"33183",176100,20101231,2010,NA,NA,NA,NA
"33184",176100,20111231,2011,NA,NA,NA,NA
"33185",176100,20121231,2012,NA,NA,NA,NA
"33186",176100,20131231,2013,NA,NA,NA,NA
"33187",176100,20141231,2014,NA,NA,NA,NA
"33188",176100,20151231,2015,NA,NA,NA,NA
"33189",176100,20161231,2016,NA,NA,NA,NA
"33190",176100,20171231,2017,NA,NA,NA,NA
"33191",176103,20110331,2010,-34.65,-102.224,0.447558191804169,26.5148334489938
"33192",176103,20120331,2011,-21.162,0.637999999999998,0.419294580082747,34.3831183030833
"33193",176103,20130331,2012,-1.463,-0.832999999999998,0.472868663419897,48.449619624282
"33194",176103,20131231,2013,69.184,12.551,0.265449094674862,NA
"33195",176103,20141231,2014,-1.169,-12.786,0.281054183156986,NA
"33196",176103,20151231,2015,-7.47,31.395,0.307579277725718,Inf
"33197",176103,20161231,2016,-0.445,-18.685,0.288033340855402,NA
"33198",176118,20101231,2010,-7.883,-5.096,0.00684931506849315,0.0113837965700769
"33199",176118,20111231,2011,-6.738,-1.608,0.00517089166351368,0.00771256583897667
"33200",176118,20121231,2012,-5.406,-3.221,0,0
"33201",176118,20131231,2013,-3.597,-0.782,0.286321989528796,0.635439360929557
"33202",176135,20101231,2010,-7.559,20.953,0,0
"33203",176135,20111231,2011,-15.063,-10.821,0,0
"33204",176135,20121231,2012,-18.271,10.587,0,0
"33205",176142,20101231,2010,NA,NA,NA,NA
"33206",176142,20111231,2011,NA,NA,NA,NA
"33207",176142,20121231,2012,NA,NA,NA,NA
"33208",176142,20131231,2013,NA,NA,NA,NA
"33209",176142,20141231,2014,NA,NA,NA,NA
"33210",176142,20151231,2015,NA,NA,NA,NA
"33211",176142,20161231,2016,NA,NA,NA,NA
"33212",176142,20171231,2017,NA,NA,NA,NA
"33213",176152,20101231,2010,44.688,3.642,0.104747521410042,NA
"33214",176152,20111231,2011,44.142,15.11,0.167622232361558,NA
"33215",176152,20121231,2012,63.11,48.505,0.153660968660969,NA
"33216",176152,20131231,2013,91.589,29.132,0.272816484417097,NA
"33217",176152,20141231,2014,69.471,86.383,0.380452315623181,NA
"33218",176152,20151231,2015,71.752,-11.803,0.376791096780046,NA
"33219",176152,20161231,2016,90.711,19.43,0.34653073525338,NA
"33220",176169,20101231,2010,-0.951,7.579,0,0
"33221",176169,20111231,2011,9.115,-5.356,0,0
"33222",176169,20121231,2012,6.049,10.149,0.0790217425211342,0.452842331069003
"33223",176169,20131231,2013,-21.141,1.161,0.0640457742514941,1.02514885615794
"33224",176169,20141231,2014,12.271,15.213,0,0
"33225",176169,20151231,2015,14.665,-11.646,0,0
"33226",176169,20161231,2016,-6.511,-3.733,0.0654858562013018,NA
"33227",176199,20141231,2014,-10.693,4.023,0.113633070942193,Inf
"33228",176199,20151231,2015,-15.315,0.504,0.120229091068072,Inf
"33229",176229,20101231,2010,-18.387,6.951,0,0
"33230",176229,20111231,2011,-12.519,-6.909,0,0
"33231",176229,20121231,2012,-10.122,5.092,0,NA
"33232",176229,20131231,2013,-19.832,9.396,0.396466467497682,Inf
"33233",176229,20141231,2014,-22.629,-4.326,0.294397533842648,NA
"33234",176229,20151231,2015,-20.904,-7.798,0.533426368952685,NA
"33235",176229,20161231,2016,-21.075,10.479,0.163909042647319,Inf
"33236",176234,20131231,2013,-13.197,-2.607,0.153885187960608,194.626865671642
"33237",176234,20141231,2014,0.66,8.75200000000001,0.2076309658711,NA
"33238",176234,20151231,2015,-8.387,-9.34,0.302200819569517,NA
"33239",176234,20161231,2016,-11.07,1.08300000000001,0.451873985664052,NA
"33240",176235,20101231,2010,-3.991,-3.994,0,0
"33241",176235,20111231,2011,-5.6,-17.427,0,0
"33242",176237,20101231,2010,-14.075,-61.797,0,0
"33243",176237,20111231,2011,-61.367,-9.16,0,0
"33244",176237,20121231,2012,-93.412,13.926,0,0
"33245",176237,20131231,2013,-14.424,-62.668,0,NA
"33246",176238,20101231,2010,-315.849,-28.163,0.219773734183525,NA
"33247",176238,20111231,2011,-66.897,-8.978,0.212784066729083,Inf
"33248",176238,20121231,2012,-65.029,-7.259,0.217759441104978,Inf
"33249",176238,20131231,2013,-36.634,4.361,0.297308055240502,NA
"33250",176239,20101231,2010,10.232,14.517,0.702477916075517,284.472011482469
"33251",176239,20111231,2011,14.148,-35.897,0.661645729540383,72.2801818487961
"33252",176239,20121231,2012,23.977,8.744,0.67299855822945,68.7132579164103
"33253",176239,20131231,2013,24.595,16.189,0.726880336159082,85.3624650869448
"33254",176239,20141231,2014,10.594,-10.368,0.738626592799952,44.2884324139843
"33255",176239,20151231,2015,16.89,2.89999999999986,0.800572368916228,34.7859349947439
"33256",176239,20161231,2016,28.224,118.547,0.805789349679453,6.22474629673532
"33257",176247,20101231,2010,24.525,21.578,0.426099483961882,NA
"33258",176247,20111231,2011,37.675,21.779,0.419135376239117,5.39977505112474
"33259",176247,20121231,2012,24.293,-8.73200000000001,0.391121242135161,8.17145214521452
"33260",176247,20131231,2013,40.275,-22.389,0.378253470277677,NA
"33261",176247,20141231,2014,40.167,-11.76,0.373598923692925,NA
"33262",176247,20151231,2015,35.406,8.611,0.371252759626272,NA
"33263",176247,20161231,2016,25.14,19.505,0.424981375542639,NA
"33264",176249,20101231,2010,11.916,-1.258,0.618136907638247,NA
"33265",176249,20111231,2011,11.218,21.517,0.607739663868479,NA
"33266",176249,20121231,2012,-18.888,13.629,0.466394806154984,NA
"33267",176249,20131231,2013,-13.519,-29.988,0.487239021369973,NA
"33268",176249,20141231,2014,-38.117,12.919,0.432856790932249,NA
"33269",176249,20151231,2015,0.004,1.053,0.479033647274702,NA
"33270",176249,20161231,2016,45.472,-20.272,0.448148034805317,NA
"33271",176251,20101231,2010,-53.165,-2.658,0.378259032097267,NA
"33272",176251,20111231,2011,-55.937,-15.687,0.478314297612627,NA
"33273",176251,20121231,2012,0.603,-1.297,0.463749678273339,NA
"33274",176251,20131231,2013,4.776,11.754,0.405693695754751,NA
"33275",176251,20141231,2014,6.178,-5.769,0.397796808502709,NA
"33276",176251,20151231,2015,4.841,-8.385,0.386628902948768,2539.05
"33277",176251,20161231,2016,-6.505,17.299,0.519011406844106,5546.86363636364
"33278",176255,20101231,2010,-4.602,-8.964,0.00284697508896797,0.0103298003981277
"33279",176255,20111231,2011,-1.649,9.427,0.00146130767639148,0.00357188013655329
"33280",176255,20121231,2012,-1.983,-4.442,0.00570724043987512,0.0223607323724192
"33281",176255,20131231,2013,-21.5,-12.687,0.00320516412457554,0.125769569041337
"33282",176255,20141231,2014,-14.729,-1.564,0.00198072867512554,0.0270442252624881
"33283",176255,20151231,2015,-14.395,0.612,0.00181066958318143,0.023658304223563
"33284",176255,20161231,2016,-20.749,-6.348,0.00153192861750161,0.55609756097561
"33285",176256,20101231,2010,-14.289,6.03500000000003,0.310003109108258,0.4537256912117
"33286",176256,20111231,2011,7.65,-7.62,0.241804831260529,0.250216854607326
"33287",176256,20121231,2012,26.126,-1.817,0.317609471903778,0.324953131759842
"33288",176256,20131231,2013,17.223,2.69500000000001,0.41943324070283,0.437162637612076
"33289",176256,20141231,2014,15.034,-2.213,0.438605771020302,0.466712945012153
"33290",176256,20151231,2015,-18.635,-1.221,0.482412367546009,0.5008716458725
"33291",176256,20161231,2016,-1.04,1.307,0.460403490555154,0.479123859732421
"33292",176259,20101231,2010,41.485,57.076,0.604068210169048,154.114162627894
"33293",176259,20111231,2011,-119.325,13.451,0.645230797311946,757.966380276429
"33294",176259,20121231,2012,122.957,26.405,0.579562853234322,7.97393737580376
"33295",176259,20131231,2013,91.004,12.787,0.622417885460287,10.8110219690954
"33296",176259,20141231,2014,7.153,33.012,0.617455004278548,8.15001438617856
"33297",176259,20151231,2015,86.232,6.33499999999998,0.585615736035484,10.5452909624976
"33298",176259,20161231,2016,32.617,-31.095,0.556584280822996,9.29890413600283
"33299",176260,20101231,2010,-10.525,229.325,0.376684942388483,Inf
"33300",176260,20111231,2011,294.656,717.182,0.370970880289889,332282.857142857
"33301",176260,20121231,2012,417.203,549.25,0.401997819179094,Inf
"33302",176260,20131231,2013,637.463,-322.303,0.319249971549776,NA
"33303",176260,20141231,2014,608.28,216.295,0.402999723078595,NA
"33304",176260,20151231,2015,105.747,22.682,0.409516164699703,NA
"33305",176260,20161231,2016,175.906,99.0149999999999,0.429680458133167,NA
"33306",176261,20101231,2010,311.453,347.123,0.224116347863527,56.7029785214193
"33307",176261,20111231,2011,-37.82,62.848,0.255128850286782,252.274914089347
"33308",176261,20121231,2012,-266.555,-6.51900000000001,0.231348021908249,404.380109823063
"33309",176261,20131231,2013,-72.026,-326.787,0.164636267352854,1200.73579545455
"33310",176261,20141231,2014,59.338,-96.171,0.122610066490268,212.053513513513
"33311",176261,20151231,2015,76.515,80.615,0.183865844474436,629.509846827134
"33312",176268,20101231,2010,-37.83,-1.79000000000001,0.445370748585696,Inf
"33313",176268,20111231,2011,-25.25,-4.496,0.448496007228731,Inf
"33314",176268,20121231,2012,-15.086,-0.137999999999991,0.475047257309714,NA
"33315",176268,20131231,2013,15.87,19.53,0.444697934422405,NA
"33316",176268,20141231,2014,49.164,-12.595,0.408237322883101,NA
"33317",176268,20151231,2015,94.048,-1.21899999999999,0.428502170079742,NA
"33318",176268,20161231,2016,93.06,-31.804,0.427748755167218,NA
"33319",176268,20171231,2017,103.494,NA,0.429442746751667,NA
"33320",176275,20101231,2010,9.491,-15.078,0,NA
"33321",176275,20111231,2011,10.02,19.91,0.000283318952750126,NA
"33322",176275,20121231,2012,16.638,-0.497,0.000231399724756117,NA
"33323",176282,20101231,2010,1049,-37,NA,NA
"33324",176282,20111231,2011,1184,53,NA,NA
"33325",176282,20121231,2012,940,-82,NA,NA
"33326",176282,20131231,2013,1038,110,NA,NA
"33327",176282,20141231,2014,1082,19,NA,NA
"33328",176282,20151231,2015,196,5,NA,NA
"33329",176282,20161231,2016,693,86,NA,NA
"33330",176289,20101231,2010,-31.351,-8.269,0.216806678521685,0.706234840918819
"33331",176289,20111231,2011,-12.825,15.866,0.249029968977981,1.83502271932891
"33332",176291,20101231,2010,-1.041,0.664000000000001,0.554491164834227,Inf
"33333",176291,20111231,2011,-203.266,11.825,0.684148201438849,Inf
"33334",176291,20121231,2012,21.597,-14.014,0.657696048845944,61.4350027367269
"33335",176291,20131231,2013,-10.484,2.174,0.651405933330847,400.693116634799
"33336",176291,20141231,2014,-0.907,-0.547999999999998,0.63114096805314,43.94064171123
"33337",176304,20101231,2010,6.168,21.841,0.0375840816461778,NA
"33338",176304,20111231,2011,3.349,-20.155,0.0126567154668408,Inf
"33339",176304,20121231,2012,-8.736,-6.281,0.0401280096007201,Inf
"33340",176304,20131231,2013,-9.741,1.089,0.0367166696988241,Inf
"33341",176304,20141231,2014,-11.496,-0.407999999999999,0.0275864612434192,NA
"33342",176304,20151231,2015,-10.662,0.834,0.0115121344119477,NA
"33343",176304,20161231,2016,-7.847,-0.529,0.0055573104957121,NA
"33344",176305,20101231,2010,114.751,149.251,0.13234176080179,0.596656645713765
"33345",176305,20111231,2011,-147.779,54.939,0.201289636255044,0.915335529194218
"33346",176305,20121231,2012,-250.856,-208.677,0.341031663364854,3.77402755908478
"33347",176305,20131231,2013,-144.389,94.654,0.424314275194362,2.66037210577261
"33348",176305,20141231,2014,-101.01,-42.252,0.453261100628889,2.67495499988312
"33349",176305,20151231,2015,43.8,62.3,0.319764474975466,2.1886082751209
"33350",176305,20161231,2016,127.5,233.6,0.359512923815128,1.56585173501577
"33351",176325,20101231,2010,2.89,-1.844,0.001071181029594,NA
"33352",176325,20111231,2011,0.214,0.0679999999999996,0.00789563244469654,NA
"33353",176325,20121231,2012,0.155,1.786,0.0898675792292814,NA
"33354",176325,20131231,2013,-0.051,-0.889,0.0870764469759828,NA
"33355",176325,20141231,2014,0.844,-0.781,0.0694587289817982,NA
"33356",176325,20151231,2015,0.555,-0.194,0.0674475619722147,NA
"33357",176325,20161231,2016,-0.19,-0.0530000000000008,0.0644268612659888,NA
"33358",176333,20101231,2010,NA,NA,NA,NA
"33359",176333,20111231,2011,NA,NA,NA,NA
"33360",176333,20121231,2012,NA,NA,NA,NA
"33361",176333,20131231,2013,NA,NA,NA,NA
"33362",176333,20141231,2014,NA,NA,NA,NA
"33363",176333,20151231,2015,NA,NA,NA,NA
"33364",176333,20161231,2016,NA,NA,NA,NA
"33365",176333,20171231,2017,NA,NA,NA,NA
"33366",176343,20101231,2010,-2.516,-10.155,0.11039607608582,Inf
"33367",176343,20111231,2011,-47.633,184.785,0.307011616546817,12.4061039907411
"33368",176343,20121231,2012,-101.255,-130.083,0.339443191140279,8.67125081859856
"33369",176343,20131231,2013,-66.968,131.043,0.495951525422374,4.48797743055556
"33370",176343,20141231,2014,-89.659,-148.679,0.491783500472678,4.65678194310708
"33371",176343,20151231,2015,-134.242,-45.558,0.569117670452738,5.56044062791421
"33372",176343,20161231,2016,-12.153,-8.489,0.348145514607298,4.23744540003798
"33373",176346,20140331,2013,5.607,3.853,0,NA
"33374",176346,20150331,2014,5.748,10.528,0,NA
"33375",176346,20160331,2015,0.035,7.39,0,NA
"33376",176346,20161231,2016,0.078,-11.901,0,0
"33377",176350,20100630,2010,0.806,11.645,NA,NA
"33378",176350,20110630,2011,0.706,9.832,NA,NA
"33379",176350,20120630,2012,0.497,2.781,NA,NA
"33380",176350,20130630,2013,-1.385,-9.002,NA,NA
"33381",176350,20140630,2014,0.988,-17.447,NA,NA
"33382",176350,20151231,2015,0.443,4.784,NA,NA
"33383",176350,20161231,2016,1.161,9.079,NA,NA
"33384",176350,20171231,2017,2.722,NA,NA,NA
"33385",176351,20100630,2010,8.364,210.97,NA,NA
"33386",176351,20110630,2011,28.507,-213.096,NA,NA
"33387",176351,20120630,2012,31.65,-121.804,NA,NA
"33388",176351,20130630,2013,39.544,0.625999999999998,NA,NA
"33389",176351,20140630,2014,41.059,6.86600000000004,NA,NA
"33390",176351,20150630,2015,46.902,-3.80200000000001,NA,NA
"33391",176351,20160630,2016,52.295,1.44200000000002,NA,NA
"33392",176351,20170630,2017,49.144,17.007,NA,NA
"33393",176361,20100630,2010,1.253,-0.512,0.398050663063851,57.6633972358449
"33394",176362,20110430,2010,25.909,33.376,0,0
"33395",176362,20120430,2011,30.451,2.179,0,0
"33396",176362,20130430,2012,10.426,11.112,0,0
"33397",176362,20140430,2013,13.718,51.637,0,0
"33398",176362,20150430,2014,2.895,16.441,0,0
"33399",176362,20160430,2015,8.966,-19.123,0.00109407324198999,0.161510791366906
"33400",176362,20170430,2016,12.479,-44.383,0.00103815028901734,0.179815778934722
"33401",176363,20101231,2010,13.54,64.354,0.00150116387705658,0.00226577437858509
"33402",176363,20111231,2011,9.977,73.264,0.00109050431107673,0.00357180376089925
"33403",176363,20121231,2012,111.38,-64.204,0.00530188860327399,0.0130840702724674
"33404",176363,20131231,2013,-23.342,-53.89,0.00368976706253889,0.0104484002751611
"33405",176363,20141231,2014,-24.009,-11.838,0.00184889564397406,0.00471542025148908
"33406",176363,20151231,2015,92.894,211.873,0.000466117704688328,0.00110339806152512
"33407",176363,20161231,2016,18.518,-206.419,0.164515220511637,0.885527358804169
"33408",176369,20100630,2010,5.594,15.246,0.0933642533235546,NA
"33409",176369,20110630,2011,0.257,-27.763,0.0905528249966043,NA
"33410",176369,20120630,2012,-16.949,-1.149,0,NA
"33411",176369,20130630,2013,-68.939,-1.428,0,NA
"33412",176369,20140630,2014,-37.511,0.581,0,NA
"33413",176375,20101231,2010,-7.859,42.141,NA,NA
"33414",176375,20111231,2011,-8.359,-36.837,NA,NA
"33415",176375,20121231,2012,4.343,155.681,NA,NA
"33416",176375,20131231,2013,15.305,-129.075,NA,NA
"33417",176375,20141231,2014,12.889,-3.67700000000001,NA,NA
"33418",176375,20151231,2015,16.606,19.136,NA,NA
"33419",176375,20161231,2016,19.948,13.088,NA,NA
"33420",176378,20101231,2010,-1.31,-0.222,0.217160660154934,NA
"33421",176378,20111231,2011,-0.941,-0.371,0.243728940471733,NA
"33422",176378,20121231,2012,-0.524,0.45,0.219716681121711,Inf
"33423",176378,20131231,2013,-1.52,-0.0590000000000002,0.20950572920198,NA
"33424",176378,20141231,2014,-0.754,-0.145,0.258187134502924,NA
"33425",176378,20151231,2015,-3.961,0.857,0.352475945796182,NA
"33426",176378,20161231,2016,-5.009,-1.365,0.479842987481434,NA
"33427",176404,20101231,2010,1308,1999,0.511130024878879,132.322033898305
"33428",176404,20111231,2011,1665,2130,0.553939845886155,90.040404040404
"33429",176404,20121231,2012,2155,-1873,0.541849866489992,66.3120393120393
"33430",176404,20131231,2013,1954,-2779,0.518965052928138,54.9385964912281
"33431",176404,20141231,2014,2031,182,0.47856745221748,80.0379310344828
"33432",176404,20151231,2015,1844,463,0.456643058627757,141.522012578616
"33433",176475,20121231,2012,-0.3,7.645,NA,NA
"33434",176475,20131231,2013,-0.246,-9.297,NA,NA
"33435",176475,20141231,2014,0.017,-3.59,NA,NA
"33436",176475,20151231,2015,-0.138,18.963,NA,NA
"33437",176479,20100630,2010,-0.353,-6.215,NA,NA
"33438",176479,20110630,2011,1.314,1.114,NA,NA
"33439",176479,20120630,2012,3.016,-3.224,NA,NA
"33440",176479,20130630,2013,2.974,-2.30499999999999,NA,NA
"33441",176479,20140630,2014,4.515,-12.951,NA,NA
"33442",176523,20101231,2010,29.2,-16.7,0.908367466354593,21.0352303523035
"33443",176523,20111231,2011,31.5,-8.5,0.96805657156791,10.2983138780804
"33444",176523,20121231,2012,13.4,6.5,1.08451573103023,10.414691943128
"33445",176523,20131231,2013,41.2,-17.7,0.833879883818982,8.93574297188755
"33446",176523,20141231,2014,13.4,-41.3,0.899737744603591,12.7977044476327
"33447",176523,20151231,2015,15.4,18.3,0.863229733468597,15.5740432612313
"33448",176523,20161231,2016,25.4,-8.70000000000002,0.874125212786079,18.1235294117647
"33449",176540,20101231,2010,97.084,-2.86799999999999,0.0923513589648728,0.156226748454044
"33450",176540,20111231,2011,-326.133,29.622,0.0901836821071544,0.195846330484967
"33451",176556,20101231,2010,19.977,1.339,0.000116146909247783,0.000235547479641968
"33452",176556,20111231,2011,6.19,4.997,0,0
"33453",176556,20121231,2012,5.027,36.771,0,0
"33454",176558,20110331,2010,-31.832,-33.714,0.0696313946313279,0.437527275168686
"33455",176558,20120331,2011,-84.353,-23.664,0.105435168738899,0.668196144857308
"33456",176559,20101231,2010,NA,NA,NA,NA
"33457",176559,20111231,2011,NA,NA,NA,NA
"33458",176559,20121231,2012,NA,NA,NA,NA
"33459",176559,20131231,2013,NA,NA,NA,NA
"33460",176559,20141231,2014,NA,NA,NA,NA
"33461",176559,20151231,2015,NA,NA,NA,NA
"33462",176559,20161231,2016,NA,NA,NA,NA
"33463",176559,20171231,2017,NA,NA,NA,NA
"33464",176560,20101231,2010,NA,NA,NA,NA
"33465",176560,20111231,2011,NA,NA,NA,NA
"33466",176560,20121231,2012,NA,NA,NA,NA
"33467",176560,20131231,2013,NA,NA,NA,NA
"33468",176560,20141231,2014,NA,NA,NA,NA
"33469",176560,20151231,2015,NA,NA,NA,NA
"33470",176560,20161231,2016,NA,NA,NA,NA
"33471",176560,20171231,2017,NA,NA,NA,NA
"33472",176561,20101231,2010,NA,NA,NA,NA
"33473",176561,20111231,2011,NA,NA,NA,NA
"33474",176561,20121231,2012,NA,NA,NA,NA
"33475",176561,20131231,2013,NA,NA,NA,NA
"33476",176561,20141231,2014,NA,NA,NA,NA
"33477",176561,20151231,2015,NA,NA,NA,NA
"33478",176561,20161231,2016,NA,NA,NA,NA
"33479",176561,20171231,2017,NA,NA,NA,NA
"33480",176565,20101231,2010,90.1,28.5,NA,NA
"33481",176567,20100630,2010,26.915,2.349,0.000291291987852045,0.00297242252435735
"33482",176567,20110630,2011,40.213,-2.701,0.0607743962808316,2.98015831134565
"33483",176567,20120630,2012,29.853,10.565,0.0377743790135172,6.6745650869826
"33484",176567,20130630,2013,21.279,12.232,0.0385523608279545,8.2711231761113
"33485",176567,20140630,2014,54.157,3.599,0.0363256208206448,9.77924273157539
"33486",176567,20150630,2015,101.863,-0.762,0.0235389871069151,8.71661569826707
"33487",176567,20160630,2016,72.021,85.526,0.0443411118737131,17.47261663286
"33488",176567,20170630,2017,69.324,-68.357,0.0624261046680353,NA
"33489",176572,20100630,2010,-130.2,3.7,0.0185682326621924,0.0585331452750353
"33490",176572,20110630,2011,-90.5,-44.5,0,0
"33491",176572,20120630,2012,-24.1,-0.300000000000001,0.0391383495145631,0.208400646203554
"33492",176572,20130630,2013,-15,-6,0.0287769784172662,0.211031175059952
"33493",176572,20140630,2014,-51.2,-41.5,0.023696682464455,0.437956204379562
"33494",176572,20150630,2015,-24.7,-9.8,0.039232781168265,0.687022900763359
"33495",176572,20160630,2016,-29.907,-1.909,0,0
"33496",176572,20170630,2017,-0.823,5.388,0,0
"33497",176591,20101231,2010,62.799,-69.008,0.0379297265611531,0.0634464699249313
"33498",176591,20111231,2011,48.313,132.475,0.0350399110330915,0.0625402089970755
"33499",176591,20121231,2012,106.891,-111.639,0.0318966639222245,0.0521048013644014
"33500",176591,20131231,2013,63.824,-106.158,0.0279954515625167,0.0434994357867299
"33501",176591,20141231,2014,100.684,69.07,0.0244054164107856,0.0375747308301483
"33502",176591,20151231,2015,94.4,-47,0.00852015549283774,0.0128658732711483
"33503",176591,20161231,2016,106.7,10.6,0.00848041554036148,0.0125362375617018
"33504",176592,20101231,2010,10.891,32.408,0.000912501876031818,Inf
"33505",176592,20111231,2011,40.019,68.424,0.00118925449001047,Inf
"33506",176592,20121231,2012,43.862,-15.432,0.00098099283943116,Inf
"33507",176592,20131231,2013,51.426,74.931,0.000907459604732719,Inf
"33508",176592,20141231,2014,61.286,30.791,0.00126768301966729,Inf
"33509",176592,20151231,2015,83.963,1.851,0.00136560138984283,Inf
"33510",176592,20161231,2016,77.195,1.678,0.00098652218140008,0.0024301127751063
"33511",176593,20101231,2010,-13.926,-8.874,0.158378762122485,1.06662865163611
"33512",176593,20111231,2011,-15.137,-7.246,0.126898520560275,1.33050722500737
"33513",176593,20121231,2012,-35.978,-9.314,0.00157521068442904,0.12280701754386
"33514",176593,20131231,2013,-15.634,-0.253,0.141236159694718,11.2959537572254
"33515",176593,20141231,2014,-6.879,6.824,0.115056629717635,1.23642255346727
"33516",176593,20151231,2015,-1.281,-2.152,0.12762070777019,1.90806854694752
"33517",176593,20161231,2016,0.731,1.14,0.125550928969732,1.54533193466207
"33518",176594,20101231,2010,-47.34,2.374,0,0
"33519",176594,20111231,2011,7.822,12.523,0,0
"33520",176594,20121231,2012,-36.987,87.285,0,0
"33521",176595,20101231,2010,-284.611,13.533,0.133625785201968,4.37200655407109
"33522",176595,20111231,2011,-431.515,122.534,0.117643827177728,5.64352371900112
"33523",176595,20121231,2012,78.284,-228.924,0.0691434115215733,1.29359576917418
"33524",176595,20131231,2013,200.447,260.341,0,0
"33525",176595,20141231,2014,99.962,376.895,0.262259797408071,8.09883134047225
"33526",176595,20151231,2015,78.492,-51.247,0.101383960926145,3.10998611354536
"33527",176595,20161231,2016,94.442,57.283,0.0830563093776887,1.90889728759057
"33528",176602,20101231,2010,174.086,-480.447,0.0468453967070443,0.100974597238655
"33529",176602,20111231,2011,153.693,41.772,0.036740074155278,0.0727722693608387
"33530",176602,20121231,2012,168.017,-192.492,0.0182634413437187,0.0320411587070797
"33531",176602,20131231,2013,208.604,-5.09999999999997,0.0520634489751054,0.0962994465509587
"33532",176602,20141231,2014,213.749,337.107,0.0321579649960727,0.0615594627229568
"33533",176602,20151231,2015,220.291,-122.944,0.0506882445192464,0.0918394503996528
"33534",176602,20161231,2016,264.807,37.461,0.0523563192303531,0.105153776566392
"33535",176636,20131231,2013,-7.643,5.544,0,NA
"33536",176636,20141231,2014,-10.118,-7.368,0.00419839875024409,NA
"33537",176636,20151231,2015,-15.899,-5.526,0.582265940131625,NA
"33538",176636,20161231,2016,-19.087,6.168,0.464638308804639,NA
"33539",176637,20101231,2010,22.39,-0.378999999999905,0,0
"33540",176637,20111231,2011,291.933,9.9980000000005,0,0
"33541",176637,20121231,2012,372.787,2.37400000000071,0,0
"33542",176637,20131231,2013,-475.782,-8.89000000000033,0,0
